Time,V1,V2,V3,V4,V5,V6,V7,V8,V9,V10,V11,V12,V13,V14,V15,V16,V17,V18,V19,V20,V21,V22,V23,V24,V25,V26,V27,V28,Amount,Class
10000.0,-0.7609867903106803,2.011491112588921,-0.644914616976277,-0.49466805790039187,1.5478560687920102,2.677060531207597,-0.07557055790495845,1.0440838688443583,0.17735365775491632,0.712191778000765,-0.08526524063259272,-1.2969778072671783,-0.08857399180927748,8.11247015531844,0.9782524184030041,0.04335651894234219,-0.2898859069747252,-0.05135926426682004,-0.437596679826203,-1.1233205745712393,-1.4178817179957885,-1.0767390196833326,-0.11482272278007202,0.7781860392781661,-0.8917460229149975,-2.025087384882575,-0.20083122930075603,1.0829661961670785,459.23214026645036,0
10010.01001001001,0.12177912746053823,-0.9578064351337342,-0.7415210597033679,0.757751315277474,0.6955004804472307,0.6294982240808755,-1.0324233356645525,1.1613079458683726,0.6217604421231091,-0.9667097215323089,-0.5383501814500483,-1.1453400288652444,1.31624730679068,-1.0923417558945427,2.237225074435425,-1.4194207637024674,0.6778286552461208,0.8140197855685259,0.5652432124338672,-0.6678430584609125,-0.13945242478054587,1.0128080096704857,1.0364209640593551,0.41919927442617,1.9395074291573189,-0.3841144006151107,-0.31846939766651855,1.3380596033025236,32.95250632550511,0
10020.02002002002,0.8548319474886943,0.8858407471328126,-0.29797866679203067,0.02539465250022721,0.12279585125108175,0.7781304493544576,-1.1097220699849228,-0.6601587613821377,-0.41950667937065866,1.9340919702848542,0.5210259575413511,-2.032930215395168,1.16716454701156,-0.4891201867616606,1.564760673525323,0.6876656679863404,0.19678018344486323,-0.5543716936134911,-0.01139324870834868,-0.3568410299902033,0.019732562221111593,-0.05083131778477398,1.2055305020585148,-0.15793047298975643,2.04541645402205,1.7435965025627531,1.4486654798178502,1.5105525639786814,17.319351907013125,0
10030.03003003003,1.070350951071872,1.3359605561206054,-1.6454760870359149,0.059704439372370216,-0.3991648710147992,0.7787702830260547,0.27185737922293396,0.9630293861642395,0.8355732885102264,0.27810534449101165,0.10293980738393282,-1.4773847058596183,0.8818109325088772,0.2693407997763706,-0.4038733993713496,-0.8958603839131013,-0.49560218238224196,0.03823432284649213,-1.6148984184312964,0.21667228576379846,1.2322743961168916,1.0996962118804638,-1.4610716087776288,-0.8954945886079884,-0.5479416108931856,-0.7632591038477515,-1.7490559629814504,-0.3224349646346597,150.59547918255066,0
10040.04004004004,0.2329886674814239,-0.3600148598254862,-1.9575962938105422,-1.551215612881027,-1.2689238424658718,-0.6935896806233268,-0.9160355644463679,-0.2222611626984101,0.7143103295997947,1.8717478592398793,1.1303108103369877,-1.0775402236727318,-1.5793404312141217,0.1978844838858711,0.8685628406910686,-0.1533108217502431,-0.5379560154574167,-0.27311234228787656,1.2685431048039548,0.3516712692200746,0.19944354977519713,1.1581136585376606,-0.767043293021414,-0.4310157562369769,1.7056190377844653,0.2911984025119911,-0.908022349628187,-0.3364264311007648,182.68189424011192,0
10050.05005005005,0.18323909579899972,-0.7007245777190404,0.09805548991963844,-0.7145303822258926,0.5020456154663447,-0.1320304925170551,2.257656890388458,-0.10347790758550285,-0.8802622518266464,-0.26609554303275906,-0.7400412827249734,-1.8132572264770124,1.2081754031700094,1.8073779551579876,0.3394066799311783,0.630166889117002,-1.3831249977131876,0.45981269116679185,1.078583577994432,-0.03092954417963864,0.38265743159531845,-0.758151544748751,0.22270683445238185,0.5764865767378824,-2.287004849359975,-0.30711271825800446,0.731423362989669,-1.976281665819701,50.05375059414378,0
10060.06006006006,0.6197061801791115,0.5749566828332526,0.1147348742649906,0.7518604673168144,0.5853573347956043,0.11036463135977159,-0.533165987293903,0.1429332830289056,-0.9636897256181444,0.2722317474079267,-0.19242016227980982,-1.4158617500666697,0.35820135861104346,0.2752532408535373,-0.6594510997069812,-0.9644435763522938,1.122425313425666,-0.10452560873507832,0.7640335720719796,0.18839263213498064,1.962494848548966,1.5670010163427355,-0.03397418888780877,-0.1323664181371613,0.9140567535020159,-0.07225416683163051,2.054904103548758,0.6801969332982273,77.88614694150812,0
10070.07007007007,0.46416953439415226,0.35321677280416497,0.879400580053997,-1.1010668407485873,-0.34978133190732386,1.9438884634194564,-0.2702320842076926,-0.380780872340753,0.4481534001069268,0.43211416532507396,-1.0641141541436525,0.18629142455332492,-0.8937023102054146,-1.4738765054102356,0.42729311495313366,-0.5282874992250781,-0.12053064430433982,-1.6761793909474167,0.31484719175183135,0.6594502683770386,-1.1601067009358068,-0.5443795893481869,-1.6000062377475703,-1.2351586462792896,1.3641722703986252,1.3121388829611749,-0.864014842908366,-1.5086564435306027,53.4653915314741,0
10080.08008008008,-1.2911805341713132,0.694774171320887,-0.2555653103707719,0.26570709860245734,0.6136810281166335,-1.1570917985823324,0.297540540517137,-0.4345911478260124,-0.5875357849791466,-0.1681137742177196,-0.041802933253188235,-2.9500419696353113,-0.6718760574749832,-0.6860938086520925,-0.47380990226578573,1.1261592272119343,1.4295733613753383,-0.71812744005889,-1.1974787525781763,0.613263229845668,-0.3881076333977684,1.0003622176754838,-1.4379900029479193,-0.8799267602959269,1.5064412946916783,0.25448001425055333,1.0121302491797584,-1.449135480663816,34.80295036616724,0
10090.09009009009,-1.272082354303842,2.073709431489805,-1.193627213107529,0.4125035948641393,-0.3321778315991437,-0.7285838897547995,-1.507955381145747,0.9847208482486919,-1.0457106472694933,1.271919995586886,-1.536581016686793,-1.0154382989386657,0.5820322888727968,0.7656172880117728,0.1243536491714303,-2.069807274773174,-0.44876750002430743,1.9425085923574898,0.8689640850709452,1.5343064064815883,-1.13584987003069,0.9594915023854593,-1.0676032204087704,-0.4346222746510419,0.07689742448186696,2.0419367315043875,-1.1501211418187298,-0.3037377641629789,167.86649105295842,0
10100.1001001001,-2.1090591030208796,0.16704655337656374,-1.9396468151979664,0.47088781575401856,0.8674276913469608,-0.3629311062260155,0.5085045121653451,-1.528938905350083,1.7168974461534028,1.932582008504309,0.3214845658500596,-1.9854660669514907,-2.5116386437873075,4.360751126851868,-1.378397710917807,1.4186732324486442,-0.2980205036595017,0.5675351827584689,2.2049988441217527,1.0431357358422049,1.6065193984485686,0.06503451541399258,-1.7708877462340609,0.3669814534979538,0.5660777808112863,0.9762750490452715,-0.38934556923549835,-1.1057288754821004,141.48475766189614,0
10110.11011011011,0.7665080008396467,-1.1922248489561023,-0.890196075956866,0.5602642163576891,-0.8821072931427189,-0.6736466591106411,0.3414676498338867,-1.0616269454591876,-0.9663275642986852,-2.2934262786165016,-0.0554595853308533,0.13648998983438276,-0.1254731643696599,0.06172451836974613,-1.7629309869053835,-1.464254392009938,-1.1332640290356875,-2.097921483858799,0.11613578022335458,0.01779132392691489,1.6748436605375778,0.06666270973599647,-0.4584711143809583,0.1045614521094582,-0.7171143442464695,0.13123909148321133,0.010162188123134535,-0.9617448173945071,66.42266979871654,0
10120.12012012012,-0.3957297737110001,0.06664000216842422,0.4225197440575192,0.6277260531400652,-1.055111535008702,-1.4589264545175509,-0.34930551537770016,0.6747339831104918,-1.5235954481592393,0.8148183749915112,0.15518473804793037,-1.380727300837277,-0.6550625591820914,3.5249195476389175,-0.2865368927957898,-0.6992704671819557,-0.31144054933648546,1.2078187518842378,0.1356883049294096,0.640682067589462,1.5285260195788937,0.3204606939685967,1.194496702448913,-1.2464537613244677,0.025147836576659997,-0.09414832544992097,-0.6905157631456565,0.047095267939809754,60.79808623777618,0
10130.13013013013,0.8201972453763019,0.24155679420538098,1.4414489034089222,-0.6237930920425293,-0.24057872721864754,-2.7047045204249254,0.27392730759628325,-0.07289945915915559,-0.7836933884211146,-0.8945038098511853,0.7881346436941644,-2.247154574391538,-0.7569409115595236,-1.8031973093466864,0.3181415619717167,0.28241234692587197,-1.2401190173996555,-1.152821355888307,-1.1018391773021816,0.4238231450970627,0.5473971632307985,0.11543736443955427,-0.6658432344543863,1.3470563250803131,-0.16421582627700884,0.33176591388418675,-0.4192352409782419,0.8814704306567314,19.86505864276836,0
10140.14014014014,0.4037105734544909,1.267168637088249,0.054085412771513956,-1.4676545636611737,0.8287853955022866,-1.8268444656712335,0.4282825128239694,0.9915126520227832,0.2316481937225638,-2.592808453869774,0.22480248929562452,-1.415610037685664,-0.45719312552820807,-6.49724419970836,-1.1278636815703542,0.6031398506301803,0.4026614558461963,0.8933748097275014,-2.0703998911808252,0.16440658035585234,0.3805017084383007,-0.39013702849452164,1.0822556104197771,-0.7429009283966546,-0.2217187712397445,-1.2331796902105028,-1.3635979979446013,0.5394979676687094,101.41057863721201,0
10150.15015015015,-1.0024266815709695,-0.19676439542770313,-1.2135898903361118,-0.8735354123833502,-1.1587854646590234,1.09902993258149,1.4351907123002996,0.35793227812345724,0.07355207733421328,0.5170182564641927,-1.2767775363839153,-0.8503657422646862,-1.479400371416769,1.167062256693815,0.5262952543866487,0.2979900267874884,0.10780921179123083,1.2922341745522665,-0.35911559596865567,-0.8685984319467287,-0.4580414620116979,-0.47590104649666237,0.029696584074713858,0.44104650757993186,1.134656609125006,-1.0576511520359693,0.6742942084074393,0.18944356198002413,257.2790666080863,0
10160.16016016016,-0.12022243353477892,-0.4090678336953848,-0.8799206025050699,0.7299211969049114,1.0496870190091954,-0.008218900979220473,2.500261467980086,-1.3337046590436523,1.8872134301648316,0.5192734974998787,-0.5558727755402949,1.575622457576957,1.0524800438158737,-0.0250218286545989,0.04274951253058462,0.047265384503397734,1.4748759626316141,0.10169002375444793,1.4816681687994537,0.1622558745717365,0.7694332366372857,-0.38214080777505954,-0.183382106844894,-0.9473634839734525,0.21494943549848658,0.7570116900030243,-0.8980466608301743,1.1469109536633424,126.88452205487786,0
10170.17017017017,-0.45482205166409206,-1.3711939961665902,-0.8487059240643177,-1.2008465937956947,-1.6425881343852125,0.8355389162540695,-1.0615009876346724,0.06283441927758608,-0.7683929477727645,0.6801271750618841,-0.08018157143024374,-3.3098100313296053,-2.1278948446252572,-0.7043429935123329,0.6502516881832844,-0.4360449938279281,-1.457755815081246,-0.9968928890583314,1.3437587136937807,-2.0652486874260005,-1.2813678297195024,1.2182164112153675,-1.665739537365632,2.48193164317774,1.6931722937926947,0.9195599286969617,-0.6638475078948616,0.12762082209938824,70.5767471023354,0
10180.18018018018,-0.6092234802635622,0.5474127920641301,-0.4059886015648107,-1.040610679884507,-0.2467458755942907,-0.5825135959083622,-1.2973474099415438,0.5345478010892165,0.236156406987923,0.37102787790352465,-0.3280994700076251,-2.3991161349844328,0.1692875418008752,-0.9971256785701108,0.9456385553589497,1.561290760620903,1.2160018967269728,-0.7151638065523851,-0.06540827834938145,1.0723251843264354,-1.2847801316562395,-1.588340046284596,1.1698170175670375,1.3250170623899524,0.2479759057771478,-1.3229821781826923,-0.7819438518030885,-0.526665481926501,3.942558355678147,0
10190.190190190191,0.9152873254932813,3.3482071855389752,1.12089542499487,-1.0461440007576739,-1.4130761271026409,-0.09833566025909342,0.10274961130801535,0.23403965853332037,1.1284888883891497,0.8750252232836752,-0.20595803935486748,0.10521888046804828,-0.84755787871661,-0.268787867957486,1.343576642959254,0.7729563711460257,-0.9784438531588308,0.6292581392963357,0.43012929438191017,0.3503477167034108,-0.41987237543144723,-0.49684175483182846,0.11642736082449288,-0.774413515522378,2.1913125827691764,0.8595151749379116,-0.7287722836856775,-0.7700700598288903,266.3308855482279,0
10200.200200200201,2.5107434705476726,-0.2225909840039387,1.1989094501567816,-1.8459744547432604,-2.609899364183232,1.6131575009588837,-2.0789184806793735,-0.4682741736274495,-0.6590158484933484,-0.6030488013442444,1.6214525081520348,-2.708959642632724,1.9835786800004567,-0.9683748287768257,0.603272060870603,1.1756048994600996,0.3442316047372998,-1.1354843349590091,-1.2183617558741413,-0.159185033556736,1.8870010064396205,-0.3259408008332066,-1.5998926656749861,0.08846059502693267,1.2272100264567665,-0.1757145323649842,0.1445257272843004,0.5523479935687082,36.8233397710506,0
10210.21021021021,1.116203641743548,0.4519549545219488,-0.17225589477488634,-1.1470043661317995,0.36645180477525385,1.5527226056574168,0.6494152318255041,-0.27394032012020164,0.7037242080689715,0.2633343891549184,0.10035544608675968,-1.1903680771508791,0.022686438484168348,-0.7418401207479381,-0.2952643409458324,-0.42135729973858116,-1.1454385472298,-0.5818931489756969,0.11122625847595215,-0.4207182769747542,-0.5134553178162936,-0.22809823585606126,0.3818546308281153,-1.0292273481570073,-0.08680059663246882,-0.8312295475015472,0.06273989486509585,-1.1010432421822784,35.66071190809599,0
10220.22022022022,-0.026956367357403806,-0.5478328533149631,0.18307011011359745,1.00039691332367,-0.1778111086311147,0.9419721325922739,0.11308076307285721,-0.5600851557607555,-1.8321711008589743,0.6981662684285692,0.3822596165483177,-1.6833648790382507,-2.123332810357054,-1.8971183789708093,0.1888627540922593,-2.328211901677295,0.20277364695437022,0.5128939818892957,-0.5244311428991439,0.6545025505437538,-0.3783787556545754,0.2967750189178912,-0.5878353887851654,-0.3559862425025597,0.1745973177674433,-0.31459029105013736,2.5186020562245313,0.3488117718848026,63.41163999057255,0
10230.23023023023,1.2595077599561242,-1.2812849199958405,-0.7975578928734657,-0.716764652715561,-1.3970989328304888,0.20241778729041893,0.3672865992613769,-1.3251970816011804,1.7587545394107384,1.3529561225593763,-2.008801495570681,-1.8404240467748387,0.5468210765186211,-3.8235015778124586,2.329180931171699,1.0200303208663026,-2.510596255098983,-0.6511747300974685,0.05467115428988712,1.8375140802021441,0.28777216805983297,-1.3482494582244817,0.06132153306545479,0.42294625526717894,-0.8399866244652847,0.8882789840799736,-0.24508111908840427,-0.4283657827765892,56.06566949470042,0
10240.24024024024,1.7129026503108034,0.4342359392005308,-1.7099084443537065,-1.7489381565543463,-0.5166138579847797,0.5179694275492406,-0.3035719351199467,-1.4627395648477357,0.9947577615072151,0.04384547275213377,0.7460046522328675,-1.3721926156084876,-1.092576711044446,-4.023518720354072,0.9854647118321944,0.35643356687921285,-0.6705815486606653,1.4207813824373177,-0.27465343970503675,0.37507989663243846,0.8986130636850839,1.0253160630177611,0.24013415366969665,0.8450473214046466,0.16020677743642336,0.6087844465909394,-0.10042544469865036,-0.8379801846759422,327.9408966013535,0
10250.25025025025,-1.392370782310297,0.028188283437192065,1.7883383534627457,-0.5116438549145826,0.44182522692931386,0.3706382986453923,0.25501576596840186,0.3900209560943685,-0.6806749972089716,-0.21379556529750984,2.8519618795584027,-1.5326827211592227,0.9848890610865021,7.652722829590268,0.07153606466141907,0.18286130193272923,0.1060990884578069,-1.038079438798104,-0.29250613991171753,1.9022478557193994,1.2520207392110776,0.8869538083545248,1.2157356840420463,-1.2383865853253586,-0.9825190622626732,0.29731402028122356,1.3369945836476902,-0.8552493116298289,18.033248210328683,0
10260.26026026026,1.2248547613625302,-2.3855541430658236,-2.3224870505935393,0.5105472158936674,-0.3681496669891692,-0.1669267936541179,0.4722395776438684,-0.8714583655289032,0.829817777833716,-0.05523889451766535,1.3456541362851222,-0.14293838578008322,0.6177226655333588,1.3418830221651092,-0.1505338060405222,-0.567374833506521,1.7554466184618203,-3.2881567312576157,0.9963989377336664,0.784354215539965,-1.1203762251476512,0.6743339442765224,-1.1272786647516897,-0.748557555053486,1.3303696369401605,0.378485167962419,0.22488470509004319,0.965344090753201,116.8355224590629,0
10270.27027027027,0.7696820187432052,1.610028715740119,-1.8358403176645526,-1.8307727648836627,-0.19868111556839854,-0.4043698094403979,0.2000234056665911,0.575598427452059,1.3131828994599333,-1.1935931054460889,-0.4401901839121973,0.12829470744303206,1.4725954973860196,5.311356115760466,-0.5982393666365248,-0.3481185867091045,-2.1280147129288527,-0.778220767814002,1.9639227484048254,-0.8054024956412983,-0.09667484796553942,-0.20755858859075807,0.5718821500549203,0.9417653680867911,-0.3436082011150521,-1.1409126533287863,-0.09872323144395229,-0.8575627922882415,11.290355828323978,0
10280.28028028028,1.1881190566564999,0.41596437633711586,1.796405855159646,0.9533103097660115,-0.3984565703230503,1.1223679453011257,-1.3450986154625424,-0.5950674874515303,-1.2886685838167284,0.769624285721292,2.2810574236392154,-0.7736960363392476,0.18703175038726055,1.056022178443527,-1.1871985525903455,-0.599049749106682,-0.0022778408687663017,0.3101234130895267,-0.1694556548263618,0.48772925319753474,0.2245135192293082,-0.7383520046578884,1.3282974411150843,1.3239129336376745,0.35564821336762614,0.5468312408461358,-0.13355859561699665,-0.279218547522995,32.420440502411466,0
10290.29029029029,0.8132874560169007,0.07389555010360419,0.01661540467044677,-1.4409808153590788,-0.5823021314299596,-1.2956275488961355,0.17200582720152116,-1.3131485867149486,-0.5998778989747807,-1.4573169067983724,0.027496366595539157,-1.4360725378383667,0.8191487928466037,1.1393086038839217,1.7081133699000803,0.04516783061610709,-0.5187445268315181,0.8633299122015056,1.4186303858860787,0.39006808950167493,0.3247655320479002,-0.32520159220295725,2.5204867714676946,-0.773127084896265,-2.281294185521013,-0.4572433915060321,0.1939838818882506,-0.46866377308162754,128.06277345683517,0
10300.3003003003,-0.22772900753414077,-0.42197686409230856,-1.1259149070880428,-0.3954836389866858,-0.5953372747430775,1.4873582772486422,1.8539646860498356,-0.40794363522454796,1.3460834138429323,0.39096410303736256,0.3065462765213995,-0.9415301291915827,0.04275415644241406,2.266676560331106,0.4784990480150475,-1.13567747122816,-1.9160526401362312,-0.4083886005353367,-1.2415643024507883,-0.8059921187848342,0.8657935664459301,0.06086510931837263,1.049559952072263,0.9568552020485984,-0.2671296507633218,2.0212383797179796,0.9747746264198365,1.059152661760093,162.9862245629719,0
10310.31031031031,2.032870644182767,0.40529411049309205,0.6827036310893113,-0.40826510999561705,-0.6246973662957356,-0.27544280674781435,0.2408920584798631,2.0943749724180534,0.06747288943996312,0.08457422225945421,-0.2674362157878161,-0.394974433255565,-0.5896537902703893,3.1001766203617267,-1.2688541498513248,0.7626108804987939,-1.1248283909758114,-0.2772301693268274,-0.0922386028377438,-0.4077263559080225,0.8200839891634789,0.666185766150084,0.3614064611719362,-1.2355924868347423,-0.3716613811056544,-0.38003446439234545,1.3453472307181933,1.5383045283351098,63.28511064402426,0
10320.320320320321,0.33959860858214885,0.45139595241603503,0.7730533060459779,-0.5614401067555266,-0.7531428760730741,-1.3140535046976827,0.13705561276816447,-0.09561077918303074,0.4361661656994833,-1.5509725654172264,-0.2933188682052779,-0.19830169359581995,1.065754931805672,-1.6166736323001203,-0.12533859070496095,2.0366290870216868,-0.4711106262038626,-0.03088638881003881,-1.296193631814332,-0.42755029235477715,0.025494506365251343,-0.08131120535795347,0.275021818797201,-0.2975010551774489,0.9209234013269403,2.226179284338911,1.0315371687004968,0.9088476611837835,155.75340695799616,0
10330.330330330331,-0.4343270206942534,0.4013213737267121,-1.3326856451477445,-0.0648016984815227,-1.0172945976908025,-0.5455048576966122,1.5600376578908255,0.6458666683322314,0.0701972286062904,-1.493946101731796,-2.24809519277107,-0.8299531530149873,-1.2304839709253996,0.5505628822544516,1.2704884676940897,-0.5976525955572594,0.46707678694327465,1.7419122435969832,-0.3123638417792009,0.10022547916008925,1.1523791787767435,0.36045261340312507,1.552101669509789,-1.1444080219571777,0.5224888532728088,-0.16119668150709057,0.46687972350425927,-0.3756462495256071,273.5324551985311,0
10340.34034034034,0.5059780150403742,1.0679930445034893,-0.5328453764695744,0.7785603539766984,-0.3797123177178291,-0.8744078870912738,-0.7456155577648724,0.16880380992407706,0.8914888436658108,-0.8536914729797622,0.7874940318864571,0.3276615520426851,-0.0363072206724688,2.261954403715566,-0.4469401575708996,-1.59279057722695,0.0878983616908724,0.37875895274464133,0.7156988564968242,-0.28003877515032116,0.9687850342092983,-0.43390876091236813,-0.2864369924253293,-0.4057359126515504,1.0183077919918135,-0.09490033325459998,0.2107610835005866,0.3422595000339379,274.55563672630865,0
10350.35035035035,0.9723959017278606,1.2952712338333454,0.8762458637057208,-0.040801581303208885,-0.6399278523280171,-0.5756743521038501,0.8896776400867716,-1.4051980361664616,0.5129316405480331,-0.34394197749526956,-0.2969982074725518,-1.8165120539248454,-0.5685655721790324,-3.3338143477999793,-0.8144866668290092,-0.10201504777450725,-1.3124839471328773,-0.49277316254854175,1.1186341252836753,0.2686668456195299,0.8883819242068287,0.2863258561450218,0.7959025461513024,1.9092722873518746,0.44264885655725245,-0.29431131336501826,2.038158703468451,-0.9096937311462564,41.9271664632131,0
10360.36036036036,0.094761075861996,2.0055930636183965,-0.8169057463704911,-0.605673660093263,-1.0716986305156933,-0.593953518687165,-0.5301573530521742,1.4489632460231698,0.10621726392200276,1.4804792816514143,-0.18806068787371255,-0.06004370421524552,0.8420940669579214,4.743345802257389,0.35676879033948194,0.3152233365611044,-1.8340351453763033,2.0517650982021998,-0.7785254611951523,0.43068625272227234,-0.5288085287188541,-0.24919993574831256,2.194102660639664,-0.05490094369040673,1.2305563648678446,-1.25811689250461,-0.47446491298539906,0.21042299942108686,37.41697196110604,0
10370.37037037037,0.3931363835222252,-0.8368421824487218,0.2821637386138324,0.45734868476089546,0.7660146553569529,-0.6336947713752229,1.0865833433451362,-0.24782180982393479,-2.1016926478173197,-0.11073516632879911,0.27333764413846906,-0.4956401372393624,-0.9466806449943213,4.1568935443565325,0.658150383183418,0.4532538943050938,0.4176488142331811,0.011208238384341861,0.4580665206732178,1.2676684337133455,0.7128977725220079,0.2679515478687434,-0.10937447365729866,-0.2819314670499738,0.4191296844568911,1.3263468675323156,0.6982345616346199,-1.7570895797311898,129.6251309009164,0
10380.38038038038,0.08836708210365136,-0.5734215137672173,1.424812186366273,0.20726372862250608,1.2326359719167155,-0.30795706813983525,0.7980481544675636,-1.3105125647186946,0.6400106305149419,0.5464869356719159,-0.4145782343009112,-1.8100003767353714,-0.40883259262498955,-3.7544409510992836,-0.4456828998135932,1.6025104859856953,-0.19526735031174824,-2.075316769306431,1.2299943476634416,0.5491397921581554,1.2035676747803439,-1.766941368653625,-2.013952216973439,-0.5647744035980952,-1.3762294841541094,0.09709622029528339,1.1742132140922303,0.23528528878698013,106.15896706198107,0
10390.39039039039,-0.6600757331006435,0.3611821670416381,-2.3924848315411182,-0.6695035599268259,-0.00010277460339985703,-0.0647733320610725,-0.41227886332722014,-0.5122335084433345,0.7292409766592112,1.2666053772781058,0.2638267772029979,-0.967314117322026,0.0439135020424954,-0.6975011879044897,-0.5995385854084844,0.8158029401494001,1.6114245524237512,-1.3868267606651243,1.0877275977484278,-0.7019408185972573,-0.5138497066975575,0.48710437336117896,-0.8608133858049897,-0.2998180786071756,-0.09031317866474657,0.6270907031279033,1.044306694400632,-0.055182026072017526,49.80165254463616,0
10400.4004004004,-0.8218244586277709,-0.7790908587377849,-0.34124831932876215,0.042301422084365874,0.06647298793083903,0.7638596351809677,-0.26596112633294205,-0.20624409497419843,-1.2395388727570273,1.0731672911525973,1.2030605094455828,-0.8985704217026669,1.4877230520151383,1.7621243539845706,0.46058711711400147,-1.8115819034540712,-0.35255602616029874,0.5582367416387417,0.25895701931146553,2.1111029144064735,0.13155896302475087,0.5400031129421958,0.29344540924312584,-0.8085077936073021,-0.03880643470009618,1.61508985192617,-0.7623934191747087,0.44075214262240503,25.964326513504343,0
